Client;signaleringid;indicatorid;waarde;argument;naam;gewicht;eindresultaat;succes;toelichting;Datasource1;Interface1;Time;Year;Quarter;Month;MonthName;Week;WeekDay;DayMonth;DayYear;TimeJS;YearWeek;eindargumentatie;MS;Oncology;CV;PAH;signalering_eindresultaat
828;680407;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;24.01.2014 22:54;2014;1;1;January;4;Friday;24;24;1390604055;2014.04;CSR;;;;Damage;9
831;680790;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;27.01.2014 09:53;2014;1;1;January;4;Monday;27;27;1390816410;2014.04;CSR;;;;Damage;41
832;680806;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;27.01.2014 10:35;2014;1;1;January;4;Monday;27;27;1390818914;2014.04;CSR;;;;Damage;5
833;680807;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;27.01.2014 10:37;2014;1;1;January;4;Monday;27;27;1390819060;2014.04;CSR;;;;Damage;5
834;681002;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;27.01.2014 15:52;2014;1;1;January;4;Monday;27;27;1390837977;2014.04;CSR;;;;Damage;5
836;681026;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;27.01.2014 16:30;2014;1;1;January;4;Monday;27;27;1390840228;2014.04;CSR;;;;Damage;7
839;681040;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;27.01.2014 16:52;2014;1;1;January;4;Monday;27;27;1390841527;2014.04;CSR;;;;Damage;10
862;682321;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;27.01.2014 22:42;2014;1;1;January;4;Monday;27;27;1390862537;2014.04;Submission;;;;Damage;106
863;682359;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;28.01.2014 10:16;2014;1;1;January;5;Tuesday;28;28;1390904213;2014.05;CSR;;;;Damage;5
865;682365;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;28.01.2014 10:29;2014;1;1;January;5;Tuesday;28;28;1390904991;2014.05;CSR;;;;Damage;55
866;682385;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;28.01.2014 10:45;2014;1;1;January;5;Tuesday;28;28;1390905912;2014.05;CSR;;;;Damage;5
896;683793;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;28.01.2014 19:00;2014;1;1;January;5;Tuesday;28;28;1390935627;2014.05;CSR;;;;Damage;40
897;683798;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;28.01.2014 19:27;2014;1;1;January;5;Tuesday;28;28;1390937223;2014.05;CSR;;;;Damage;5
899;683989;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;29.01.2014 15:24;2014;1;1;January;5;Wednesday;29;29;1391009041;2014.05;CSR;;;;Damage;105
903;684005;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;29.01.2014 14:06;2014;1;1;January;5;Wednesday;29;29;1391004381;2014.05;CSR;;;;Damage;107
904;684023;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;29.01.2014 14:43;2014;1;1;January;5;Wednesday;29;29;1391006596;2014.05;CSR;;;;Damage;5
907;684050;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;29.01.2014 15:57;2014;1;1;January;5;Wednesday;29;29;1391011071;2014.05;CSR;;;;Damage;41
934;685381;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;30.01.2014 00:29;2014;1;1;January;5;Thursday;30;30;1391041752;2014.05;CSR;;;;Damage;6
936;685456;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;30.01.2014 11:37;2014;1;1;January;5;Thursday;30;30;1391081856;2014.05;CSR;;;;Damage;6
939;685508;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;30.01.2014 13:37;2014;1;1;January;5;Thursday;30;30;1391089064;2014.05;CSR;;;;Damage;106
941;685547;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;30.01.2014 15:12;2014;1;1;January;5;Thursday;30;30;1391094729;2014.05;CSR;;;;Damage;105
943;685553;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;30.01.2014 15:23;2014;1;1;January;5;Thursday;30;30;1391095411;2014.05;Submission;;;;Damage;55
946;685579;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;30.01.2014 16:08;2014;1;1;January;5;Thursday;30;30;1391098121;2014.05;CSR;;;;Damage;145
981;686839;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;30.01.2014 18:54;2014;1;1;January;5;Thursday;30;30;1391108084;2014.05;CSR;;;;Damage;40
983;686852;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;30.01.2014 20:02;2014;1;1;January;5;Thursday;30;30;1391112146;2014.05;CSR;;;;Damage;40
984;686898;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;31.01.2014 07:43;2014;1;1;January;5;Friday;31;31;1391154215;2014.05;CSR;;;;Damage;5
986;686916;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;31.01.2014 09:51;2014;1;1;January;5;Friday;31;31;1391161896;2014.05;CSR;;;;Damage;105
989;686946;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;31.01.2014 10:57;2014;1;1;January;5;Friday;31;31;1391165862;2014.05;Other;;;;Damage;17
990;686964;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;31.01.2014 11:29;2014;1;1;January;5;Friday;31;31;1391167785;2014.05;CSR;;;;Damage;5
993;687052;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;31.01.2014 14:10;2014;1;1;January;5;Friday;31;31;1391177428;2014.05;Other;;;;Damage;41
994;687066;505;100;Outsourced;CRO 2;1;5;NULL;NULL;R_model;RServe interface;31.01.2014 14:52;2014;1;1;January;5;Friday;31;31;1391179963;2014.05;CSR;;;;Damage;5
997;687073;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;31.01.2014 15:06;2014;1;1;January;5;Friday;31;31;1391180788;2014.05;CSR;;;;Damage;41
999;687117;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;31.01.2014 16:33;2014;1;1;January;5;Friday;31;31;1391185988;2014.05;CSR;;;;Damage;105
1028;688061;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;31.01.2014 18:55;2014;1;1;January;5;Friday;31;31;1391194513;2014.05;Submission;;;;Damage;146
1031;688112;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;31.01.2014 23:30;2014;1;1;January;5;Friday;31;31;1391211053;2014.05;CSR;;;;Damage;106
1033;688128;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;01.02.2014 09:42;2014;1;2;February;5;Saturday;1;32;1391247778;2014.05;CSR;;;;Damage;40
1036;688158;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;01.02.2014 12:01;2014;1;2;February;5;Saturday;1;32;1391256080;2014.05;CSR;;;;Damage;41
1039;688160;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;01.02.2014 12:04;2014;1;2;February;5;Saturday;1;32;1391256278;2014.05;Other;;;;Damage;41
1041;688207;505;100;Outsourced;CRO 2;1;5;NULL;NULL;claim_history;RServe interface;01.02.2014 13:52;2014;1;2;February;5;Saturday;1;32;1391262773;2014.05;CSR;;;;Damage;105
1042;688261;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;01.02.2014 16:35;2014;1;2;February;5;Saturday;1;32;1391272560;2014.05;CSR;;;;Damage;5
1043;688284;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;01.02.2014 18:39;2014;1;2;February;5;Saturday;1;32;1391279982;2014.05;CSR;;;;Damage;5
1045;688285;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;01.02.2014 18:43;2014;1;2;February;5;Saturday;1;32;1391280182;2014.05;CSR;;;;Damage;6
1047;688346;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;02.02.2014 14:49;2014;1;2;February;5;Sunday;2;33;1391352558;2014.05;CSR;;;;Damage;110
1051;688388;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;02.02.2014 20:26;2014;1;2;February;5;Sunday;2;33;1391372807;2014.05;Other;;;;Damage;141
1052;688398;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;02.02.2014 21:41;2014;1;2;February;5;Sunday;2;33;1391377270;2014.05;CSR;;;;Damage;5
1053;688407;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;02.02.2014 22:29;2014;1;2;February;5;Sunday;2;33;1391380150;2014.05;CSR;;;;Damage;5
1054;688478;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 10:41;2014;1;2;February;5;Monday;3;34;1391424073;2014.05;CSR;;;;Damage;5
1057;688483;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 10:53;2014;1;2;February;5;Monday;3;34;1391424800;2014.05;CSR;;;;Damage;9
1061;688491;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 11:05;2014;1;2;February;5;Monday;3;34;1391425548;2014.05;CSR;;;;Damage;66
1063;688531;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;03.02.2014 12:31;2014;1;2;February;5;Monday;3;34;1391430714;2014.05;CSR;;;;Damage;6
1066;688533;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 12:33;2014;1;2;February;5;Monday;3;34;1391430781;2014.05;Other;;;;Damage;15
1068;688534;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_y;RServe interface;03.02.2014 12:33;2014;1;2;February;5;Monday;3;34;1391430794;2014.05;CSR;;;;Damage;6
1069;688610;505;100;Outsourced;CRO 2;1;5;NULL;NULL;claim_history;RServe interface;03.02.2014 14:34;2014;1;2;February;5;Monday;3;34;1391438072;2014.05;CSR;;;;Damage;5
1070;688614;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 14:38;2014;1;2;February;5;Monday;3;34;1391438330;2014.05;Submission;;;;Damage;5
1071;688620;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;03.02.2014 14:40;2014;1;2;February;5;Monday;3;34;1391438457;2014.05;CSR;;;;Damage;5
1073;688632;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;03.02.2014 15:01;2014;1;2;February;5;Monday;3;34;1391439720;2014.05;CSR;;;;Damage;6
1076;688671;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;03.02.2014 16:18;2014;1;2;February;5;Monday;3;34;1391444288;2014.05;CSR;;;;Damage;11
1078;689327;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;03.02.2014 17:19;2014;1;2;February;5;Monday;3;34;1391447954;2014.05;CSR;;;;Damage;6
1111;690687;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;03.02.2014 18:04;2014;1;2;February;5;Monday;3;34;1391450687;2014.05;CSR;;;;Damage;105
1114;690735;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_x;RServe interface;03.02.2014 20:50;2014;1;2;February;5;Monday;3;34;1391460624;2014.05;CSR;;;;Damage;205
1117;690768;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;03.02.2014 23:09;2014;1;2;February;5;Monday;3;34;1391468946;2014.05;CSR;;;;Damage;112
1118;690783;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 08:11;2014;1;2;February;6;Tuesday;4;35;1391501462;2014.06;CSR;;;;Damage;5
1120;690788;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;04.02.2014 08:56;2014;1;2;February;6;Tuesday;4;35;1391504202;2014.06;CSR;;;;Damage;110
1122;690792;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 09:02;2014;1;2;February;6;Tuesday;4;35;1391504556;2014.06;CSR;;;;Damage;7
1124;690892;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 13:32;2014;1;2;February;6;Tuesday;4;35;1391520759;2014.06;CSR;;;;Damage;110
1126;690936;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;04.02.2014 15:10;2014;1;2;February;6;Tuesday;4;35;1391526634;2014.06;Other;;;;Damage;105
1128;690938;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 15:13;2014;1;2;February;6;Tuesday;4;35;1391526791;2014.06;CSR;;;;Damage;40
1130;690993;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;04.02.2014 16:44;2014;1;2;February;6;Tuesday;4;35;1391532280;2014.06;CSR;;;;Damage;40
1131;691002;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 16:54;2014;1;2;February;6;Tuesday;4;35;1391532848;2014.06;CSR;;;;Damage;5
1133;691010;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;04.02.2014 17:00;2014;1;2;February;6;Tuesday;4;35;1391533213;2014.06;CSR;;;;Damage;6
1142;691317;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 17:08;2014;1;2;February;6;Tuesday;4;35;1391533735;2014.06;CSR;;;;Damage;5
1156;691744;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;04.02.2014 17:21;2014;1;2;February;6;Tuesday;4;35;1391534498;2014.06;CSR;;;;Damage;6
1202;693203;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;04.02.2014 12:08;2014;1;2;February;6;Tuesday;4;35;1391515680;2014.06;CSR;;;;Damage;111
1203;693206;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;04.02.2014 19:15;2014;1;2;February;6;Tuesday;4;35;1391541329;2014.06;CSR;;;;Damage;5
1204;693257;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;04.02.2014 22:04;2014;1;2;February;6;Tuesday;4;35;1391551459;2014.06;Other;;;;Damage;5
1207;693301;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;05.02.2014 09:43;2014;1;2;February;6;Wednesday;5;36;1391593438;2014.06;Submission;;;;Damage;106
1209;693347;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;05.02.2014 11:21;2014;1;2;February;6;Wednesday;5;36;1391599261;2014.06;CSR;;;;Damage;110
1214;693348;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;05.02.2014 11:24;2014;1;2;February;6;Wednesday;5;36;1391599480;2014.06;Other;;;;Damage;85
1215;693394;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;05.02.2014 13:07;2014;1;2;February;6;Wednesday;5;36;1391605674;2014.06;CSR;;;;Damage;5
1216;693484;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;05.02.2014 16:27;2014;1;2;February;6;Wednesday;5;36;1391617652;2014.06;CSR;;;;Damage;5
1257;694810;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;05.02.2014 18:01;2014;1;2;February;6;Wednesday;5;36;1391623308;2014.06;CSR;;;;Damage;110
1258;694828;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;05.02.2014 18:35;2014;1;2;February;6;Wednesday;5;36;1391625315;2014.06;Submission;;;;Damage;5
1259;694932;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;06.02.2014 08:46;2014;1;2;February;6;Thursday;6;37;1391676368;2014.06;CSR;;;;Damage;5
1262;694991;505;100;In House;Jansen;1;5;NULL;NULL;R_model;RServe interface;06.02.2014 10:59;2014;1;2;February;6;Thursday;6;37;1391684386;2014.06;CSR;;;;Damage;111
1265;694997;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;06.02.2014 11:15;2014;1;2;February;6;Thursday;6;37;1391685316;2014.06;CSR;;;;Damage;180
1266;695036;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;06.02.2014 12:40;2014;1;2;February;6;Thursday;6;37;1391690408;2014.06;CSR;;;;Damage;5
1267;695047;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;06.02.2014 13:12;2014;1;2;February;6;Thursday;6;37;1391692369;2014.06;CSR;;;;Damage;5
1268;695071;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;06.02.2014 14:05;2014;1;2;February;6;Thursday;6;37;1391695534;2014.06;CSR;;;;Damage;5
1270;695096;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;06.02.2014 14:53;2014;1;2;February;6;Thursday;6;37;1391698381;2014.06;CSR;;;;Damage;6
1272;695138;505;100;In House;Jansen;1;5;NULL;NULL;R_model;RServe interface;06.02.2014 15:59;2014;1;2;February;6;Thursday;6;37;1391702400;2014.06;Other;;;;Damage;15
1301;696497;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;06.02.2014 17:37;2014;1;2;February;6;Thursday;6;37;1391708230;2014.06;CSR;;;;Damage;110
1304;696512;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_y;RServe interface;06.02.2014 18:28;2014;1;2;February;6;Thursday;6;37;1391711318;2014.06;CSR;;;;Damage;106
1305;696543;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;06.02.2014 20:03;2014;1;2;February;6;Thursday;6;37;1391717022;2014.06;CSR;;;;Damage;5
1308;696616;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;07.02.2014 09:15;2014;1;2;February;6;Friday;7;38;1391764559;2014.06;Other;;;;Damage;29
1309;696657;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;07.02.2014 11:21;2014;1;2;February;6;Friday;7;38;1391772087;2014.06;Other;;;;Damage;5
1311;696763;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;07.02.2014 15:04;2014;1;2;February;6;Friday;7;38;1391785459;2014.06;CSR;;;;Damage;105
1312;696770;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;07.02.2014 15:11;2014;1;2;February;6;Friday;7;38;1391785914;2014.06;Submission;;;;Damage;5
1314;696784;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;07.02.2014 15:24;2014;1;2;February;6;Friday;7;38;1391786679;2014.06;CSR;;;;Damage;105
1315;696846;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_z;RServe interface;07.02.2014 16:45;2014;1;2;February;6;Friday;7;38;1391791537;2014.06;CSR;;;;Damage;5
1346;698191;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;07.02.2014 19:03;2014;1;2;February;6;Friday;7;38;1391799833;2014.06;Other;;;;Damage;9
1348;698260;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;08.02.2014 11:19;2014;1;2;February;6;Saturday;8;39;1391858398;2014.06;CSR;;;;Damage;105
1349;698297;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;08.02.2014 13:28;2014;1;2;February;6;Saturday;8;39;1391866086;2014.06;CSR;;;;Damage;5
1352;698356;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_x;RServe interface;08.02.2014 16:33;2014;1;2;February;6;Saturday;8;39;1391877193;2014.06;CSR;;;;Damage;106
1354;698468;505;100;Outsourced;CRO 1;1;5;NULL;NULL;claim_history;RServe interface;09.02.2014 15:57;2014;1;2;February;6;Sunday;9;40;1391961428;2014.06;CSR;;;;Damage;105
1357;698490;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;09.02.2014 17:19;2014;1;2;February;6;Sunday;9;40;1391966363;2014.06;CSR;;;;Damage;106
1359;698506;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;09.02.2014 18:24;2014;1;2;February;6;Sunday;9;40;1391970266;2014.06;CSR;;;;Damage;6
1362;698589;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;10.02.2014 09:19;2014;1;2;February;6;Monday;10;41;1392023941;2014.06;CSR;;;;Damage;64
1364;698612;505;100;Outsourced;CRO 1;1;5;NULL;NULL;datasource_x;RServe interface;10.02.2014 10:06;2014;1;2;February;6;Monday;10;41;1392026801;2014.06;CSR;;;;Damage;105
1366;698648;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;10.02.2014 11:22;2014;1;2;February;6;Monday;10;41;1392031342;2014.06;CSR;;;;Damage;105
1369;698732;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;10.02.2014 14:07;2014;1;2;February;6;Monday;10;41;1392041264;2014.06;CSR;;;;Damage;41
1372;698794;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;10.02.2014 16:13;2014;1;2;February;6;Monday;10;41;1392048821;2014.06;CSR;;;;Damage;76
1384;699742;505;100;In House;Jansen;1;5;NULL;NULL;R_model;RServe interface;10.02.2014 17:26;2014;1;2;February;6;Monday;10;41;1392053215;2014.06;CSR;;;;Damage;6
1397;699985;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;10.02.2014 17:33;2014;1;2;February;6;Monday;10;41;1392053589;2014.06;Other;;;;Damage;111
1414;700490;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;10.02.2014 18:21;2014;1;2;February;6;Monday;10;41;1392056502;2014.06;CSR;;;;Damage;105
1417;700555;505;100;Outsourced;CRO 2;1;5;NULL;NULL;R_model;RServe interface;10.02.2014 21:04;2014;1;2;February;6;Monday;10;41;1392066263;2014.06;CSR;;;;Damage;111
1418;700569;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_y;RServe interface;10.02.2014 21:48;2014;1;2;February;6;Monday;10;41;1392068894;2014.06;CSR;;;;Damage;5
1420;700575;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;10.02.2014 22:00;2014;1;2;February;6;Monday;10;41;1392069654;2014.06;CSR;;;;Damage;40
1421;700629;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;11.02.2014 09:40;2014;1;2;February;7;Tuesday;11;42;1392111639;2014.07;CSR;;;;Damage;5
1422;700646;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;11.02.2014 10:25;2014;1;2;February;7;Tuesday;11;42;1392114352;2014.07;CSR;;;;Damage;5
1424;700714;505;100;In House;Jansen;1;5;NULL;NULL;claim_history;RServe interface;11.02.2014 12:53;2014;1;2;February;7;Tuesday;11;42;1392123228;2014.07;CSR;;;;Damage;6
1426;700724;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;11.02.2014 13:18;2014;1;2;February;7;Tuesday;11;42;1392124702;2014.07;CSR;;;;Damage;40
1427;700761;505;100;In House;Jansen;1;5;NULL;NULL;R_model;RServe interface;11.02.2014 14:39;2014;1;2;February;7;Tuesday;11;42;1392129586;2014.07;CSR;;;;Damage;5
1430;700795;505;100;In House;Jansen;1;5;NULL;NULL;R_model;RServe interface;11.02.2014 15:42;2014;1;2;February;7;Tuesday;11;42;1392133338;2014.07;CSR;;;;Damage;106
1432;700797;505;100;In House;Jansen;1;5;NULL;NULL;datasource_z;RServe interface;11.02.2014 15:43;2014;1;2;February;7;Tuesday;11;42;1392133428;2014.07;CSR;;;;Damage;105
1434;700798;505;100;In House;Jansen;1;5;NULL;NULL;datasource_y;RServe interface;11.02.2014 15:44;2014;1;2;February;7;Tuesday;11;42;1392133491;2014.07;CSR;;;;Damage;105
1436;700824;505;100;Outsourced;CRO 2;1;5;NULL;NULL;datasource_z;RServe interface;11.02.2014 16:14;2014;1;2;February;7;Tuesday;11;42;1392135246;2014.07;Other;;;;Damage;105
1437;700848;505;100;Outsourced;CRO 1;1;5;NULL;NULL;claim_history;RServe interface;11.02.2014 16:48;2014;1;2;February;7;Tuesday;11;42;1392137298;2014.07;CSR;;;;Damage;5
1478;702901;505;100;In House;Jansen;1;5;NULL;NULL;datasource_x;RServe interface;11.02.2014 20:41;2014;1;2;February;7;Tuesday;11;42;1392151296;2014.07;CSR;;;;Damage;5
